Entity,Code,Day,People fully vaccinated (cumulative)
Asia,OWID_ASI,2023/8/6,3470264300
Asia,OWID_ASI,2023/8/7,3470296600
Asia,OWID_ASI,2023/8/8,3470331600
Asia,OWID_ASI,2023/8/9,3470366000
Asia,OWID_ASI,2023/8/10,3470399500
Asia,OWID_ASI,2023/8/11,3470428400
Asia,OWID_ASI,2023/8/12,3470457000
Asia,OWID_ASI,2023/8/13,3470486500
Asia,OWID_ASI,2023/8/14,3470516200
Asia,OWID_ASI,2023/8/15,3470543000
Asia,OWID_ASI,2023/8/16,3470574800
Asia,OWID_ASI,2023/8/17,3470614000
Asia,OWID_ASI,2023/8/18,3470649000
Asia,OWID_ASI,2023/8/19,3470684200
Asia,OWID_ASI,2023/8/20,3470724400
Asia,OWID_ASI,2023/8/21,3470758700
Asia,OWID_ASI,2023/8/22,3470787800
Asia,OWID_ASI,2023/8/23,3470818800
Asia,OWID_ASI,2023/8/24,3470844400
Asia,OWID_ASI,2023/8/25,3470866000
Asia,OWID_ASI,2023/8/26,3470887200
Asia,OWID_ASI,2023/8/27,3470908400
Asia,OWID_ASI,2023/8/28,3470942000
Asia,OWID_ASI,2023/8/29,3470977300
Asia,OWID_ASI,2023/8/30,3471010000
Asia,OWID_ASI,2023/8/31,3471043000
Asia,OWID_ASI,2023/9/1,3471076000
Asia,OWID_ASI,2023/9/2,3471088600
Asia,OWID_ASI,2023/9/3,3471101400
Asia,OWID_ASI,2023/9/4,3471115800
Asia,OWID_ASI,2023/9/5,3471130400
Asia,OWID_ASI,2023/9/6,3471157800
Asia,OWID_ASI,2023/9/7,3471185200
Asia,OWID_ASI,2023/9/8,3471212300
Asia,OWID_ASI,2023/9/9,3471239400
Asia,OWID_ASI,2023/9/10,3471266300
Asia,OWID_ASI,2023/9/11,3471286800
Asia,OWID_ASI,2023/9/12,3471320800
Asia,OWID_ASI,2023/9/13,3471341600
Asia,OWID_ASI,2023/9/14,3471362000
Asia,OWID_ASI,2023/9/15,3471382500
Asia,OWID_ASI,2023/9/16,3471403000
Asia,OWID_ASI,2023/9/17,3471423700
Asia,OWID_ASI,2023/9/18,3471470800
Asia,OWID_ASI,2023/9/19,3471517700
Asia,OWID_ASI,2023/9/20,3471544800
Asia,OWID_ASI,2023/9/21,3471572000
Asia,OWID_ASI,2023/9/22,3471599000
Asia,OWID_ASI,2023/9/23,3471626200
Asia,OWID_ASI,2023/9/24,3471653400
Asia,OWID_ASI,2023/9/25,3471680500
Asia,OWID_ASI,2023/9/26,3471707400
Asia,OWID_ASI,2023/9/27,3471721700
Asia,OWID_ASI,2023/9/28,3471736000
Asia,OWID_ASI,2023/9/29,3471750100
Asia,OWID_ASI,2023/9/30,3471764500
Asia,OWID_ASI,2023/10/1,3471778600
Asia,OWID_ASI,2023/10/2,3471791600
Asia,OWID_ASI,2023/10/3,3471804700
Asia,OWID_ASI,2023/10/4,3471817700
Asia,OWID_ASI,2023/10/5,3471831000
Asia,OWID_ASI,2023/10/6,3471844000
Asia,OWID_ASI,2023/10/7,3471857200
Asia,OWID_ASI,2023/10/8,3471870200
Asia,OWID_ASI,2023/10/9,3471891700
Asia,OWID_ASI,2023/10/10,3471913200
Asia,OWID_ASI,2023/10/11,3471934700
Asia,OWID_ASI,2023/10/12,3471956500
Asia,OWID_ASI,2023/10/13,3471978000
Asia,OWID_ASI,2023/10/14,3471999500
Asia,OWID_ASI,2023/10/15,3472021200
Asia,OWID_ASI,2023/10/16,3472042800
Asia,OWID_ASI,2023/10/17,3472070000
Asia,OWID_ASI,2023/10/18,3472096300
Asia,OWID_ASI,2023/10/19,3472122600
Asia,OWID_ASI,2023/10/20,3472148700
Asia,OWID_ASI,2023/10/21,3472175000
Asia,OWID_ASI,2023/10/22,3472201200
Asia,OWID_ASI,2023/10/23,3472227600
Asia,OWID_ASI,2023/10/24,3472253700
Asia,OWID_ASI,2023/10/25,3472263700
Asia,OWID_ASI,2023/10/26,3472274000
Asia,OWID_ASI,2023/10/27,3472284000
Asia,OWID_ASI,2023/10/28,3472294000
Asia,OWID_ASI,2023/10/29,3472304000
Asia,OWID_ASI,2023/10/30,3472314000
Asia,OWID_ASI,2023/10/31,3472324000
Asia,OWID_ASI,2023/11/1,3472334300
Asia,OWID_ASI,2023/11/2,3472344300
Asia,OWID_ASI,2023/11/3,3472354600
Asia,OWID_ASI,2023/11/4,3472364500
Asia,OWID_ASI,2023/11/5,3472374800
Asia,OWID_ASI,2023/11/6,3472423700
Asia,OWID_ASI,2023/11/7,3472472600
Asia,OWID_ASI,2023/11/8,3472510200
Asia,OWID_ASI,2023/11/9,3472547800
Asia,OWID_ASI,2023/11/10,3472585500
Asia,OWID_ASI,2023/11/11,3472623000
Asia,OWID_ASI,2023/11/12,3472660700
Asia,OWID_ASI,2023/11/13,3472698000
Asia,OWID_ASI,2023/11/14,3472735700
Asia,OWID_ASI,2023/11/15,3472751600
Asia,OWID_ASI,2023/11/16,3472767200
Asia,OWID_ASI,2023/11/17,3472783000
Asia,OWID_ASI,2023/11/18,3472799000
Asia,OWID_ASI,2023/11/19,3472814600
Asia,OWID_ASI,2023/11/20,3472830500
Asia,OWID_ASI,2023/11/21,3472846000
Asia,OWID_ASI,2023/11/22,3472862000
Asia,OWID_ASI,2023/11/23,3472877600
Asia,OWID_ASI,2023/11/24,3472893200
Asia,OWID_ASI,2023/11/25,3472908800
Asia,OWID_ASI,2023/11/26,3472924400
Asia,OWID_ASI,2023/11/27,3472940300
Asia,OWID_ASI,2023/11/28,3472956400
Asia,OWID_ASI,2023/11/29,3472972300
Asia,OWID_ASI,2023/11/30,3472988400
Asia,OWID_ASI,2023/12/1,3473004500
Asia,OWID_ASI,2023/12/2,3473020400
Asia,OWID_ASI,2023/12/3,3473036500
Asia,OWID_ASI,2023/12/4,3473052400
Asia,OWID_ASI,2023/12/5,3473068500
Asia,OWID_ASI,2023/12/6,3473084700
Asia,OWID_ASI,2023/12/7,3473100500
Asia,OWID_ASI,2023/12/8,3473116700
Asia,OWID_ASI,2023/12/9,3473132500
Asia,OWID_ASI,2023/12/10,3473148400
Asia,OWID_ASI,2023/12/11,3473164500
Asia,OWID_ASI,2023/12/12,3473180400
Asia,OWID_ASI,2023/12/13,3473196300
Asia,OWID_ASI,2023/12/14,3473212400
Asia,OWID_ASI,2023/12/15,3473228300
Asia,OWID_ASI,2023/12/16,3473244200
Asia,OWID_ASI,2023/12/17,3473260300
Asia,OWID_ASI,2023/12/18,3473276200
Asia,OWID_ASI,2023/12/19,3473292000
Asia,OWID_ASI,2023/12/20,3473308200
Asia,OWID_ASI,2023/12/21,3473324000
Asia,OWID_ASI,2023/12/22,3473340200
Asia,OWID_ASI,2023/12/23,3473356000
Asia,OWID_ASI,2023/12/24,3473363700
Asia,OWID_ASI,2023/12/25,3473371400
Asia,OWID_ASI,2023/12/26,3473379000
Asia,OWID_ASI,2023/12/27,3473386800
Asia,OWID_ASI,2023/12/28,3473394400
Asia,OWID_ASI,2023/12/29,3473402000
Asia,OWID_ASI,2023/12/30,3473409800
Asia,OWID_ASI,2023/12/31,3473417500
Asia,OWID_ASI,2024/1/1,3473417500
Asia,OWID_ASI,2024/1/2,3473417500
Asia,OWID_ASI,2024/1/3,3473417500
Asia,OWID_ASI,2024/1/4,3473417700
Asia,OWID_ASI,2024/1/5,3473417700
Asia,OWID_ASI,2024/1/6,3473417700
Asia,OWID_ASI,2024/1/7,3473417700
Asia,OWID_ASI,2024/1/8,3473417700
Asia,OWID_ASI,2024/1/9,3473417700
Asia,OWID_ASI,2024/1/10,3473417700
Asia,OWID_ASI,2024/1/11,3473418000
Asia,OWID_ASI,2024/1/12,3473418000
Asia,OWID_ASI,2024/1/13,3473418000
Asia,OWID_ASI,2024/1/14,3473418000
Asia,OWID_ASI,2024/1/15,3473418000
Asia,OWID_ASI,2024/1/16,3473418000
Asia,OWID_ASI,2024/1/17,3473418000
Asia,OWID_ASI,2024/1/18,3473418200
Asia,OWID_ASI,2024/1/19,3473418200
Asia,OWID_ASI,2024/1/20,3473418200
Asia,OWID_ASI,2024/1/21,3473418200
Asia,OWID_ASI,2024/1/22,3473418200
Asia,OWID_ASI,2024/1/23,3473418200
Asia,OWID_ASI,2024/1/24,3473418500
Asia,OWID_ASI,2024/1/25,3473418500
Asia,OWID_ASI,2024/1/26,3473418500
Asia,OWID_ASI,2024/1/27,3473418500
Asia,OWID_ASI,2024/1/28,3473418500
Asia,OWID_ASI,2024/1/29,3473418500
Asia,OWID_ASI,2024/1/30,3473418500
Asia,OWID_ASI,2024/1/31,3473418800
Asia,OWID_ASI,2024/2/1,3473418800
Asia,OWID_ASI,2024/2/2,3473418800
Asia,OWID_ASI,2024/2/3,3473418800
Asia,OWID_ASI,2024/2/4,3473418800
Asia,OWID_ASI,2024/2/5,3473418800
Asia,OWID_ASI,2024/2/6,3473418800
Asia,OWID_ASI,2024/2/7,3473418800
Asia,OWID_ASI,2024/2/8,3473418800
Asia,OWID_ASI,2024/2/9,3473418800
Asia,OWID_ASI,2024/2/10,3473418800
Asia,OWID_ASI,2024/2/11,3473418800
Asia,OWID_ASI,2024/2/12,3473419000
Asia,OWID_ASI,2024/2/13,3473419000
Asia,OWID_ASI,2024/2/14,3473419000
Asia,OWID_ASI,2024/2/15,3473419000
Asia,OWID_ASI,2024/2/16,3473419000
Asia,OWID_ASI,2024/2/17,3473419000
Asia,OWID_ASI,2024/2/18,3473419000
Asia,OWID_ASI,2024/2/19,3473419000
Asia,OWID_ASI,2024/2/20,3473419000
Asia,OWID_ASI,2024/2/21,3473419000
Asia,OWID_ASI,2024/2/22,3473419000
Asia,OWID_ASI,2024/2/23,3473419300
Asia,OWID_ASI,2024/2/24,3473419300
Asia,OWID_ASI,2024/2/25,3473419300
Asia,OWID_ASI,2024/2/26,3473419300
Asia,OWID_ASI,2024/2/27,3473419300
Asia,OWID_ASI,2024/2/28,3473419300
Asia,OWID_ASI,2024/2/29,3473419300
Asia,OWID_ASI,2024/3/1,3473419300
Asia,OWID_ASI,2024/3/2,3473419300
Asia,OWID_ASI,2024/3/3,3473419300
Asia,OWID_ASI,2024/3/4,3473419300
Asia,OWID_ASI,2024/3/5,3473419300
Asia,OWID_ASI,2024/3/6,3473419500
Asia,OWID_ASI,2024/3/7,3473419500
Asia,OWID_ASI,2024/3/8,3473419500
Asia,OWID_ASI,2024/3/9,3473419500
Asia,OWID_ASI,2024/3/10,3473419500
Asia,OWID_ASI,2024/3/11,3473419800
Asia,OWID_ASI,2024/3/12,3473419800
Asia,OWID_ASI,2024/3/13,3473420000
Asia,OWID_ASI,2024/3/14,3473420000
Asia,OWID_ASI,2024/3/15,3473420300
Asia,OWID_ASI,2024/3/16,3473420300
Asia,OWID_ASI,2024/3/17,3473420500
Asia,OWID_ASI,2024/3/18,3473420800
Asia,OWID_ASI,2024/3/19,3473421000
Asia,OWID_ASI,2024/3/20,3473421300
Asia,OWID_ASI,2024/3/21,3473421800
Asia,OWID_ASI,2024/3/22,3473421800
Asia,OWID_ASI,2024/3/23,3473422300
Asia,OWID_ASI,2024/3/24,3473422600
Asia,OWID_ASI,2024/3/25,3473423000
Asia,OWID_ASI,2024/3/26,3473423400
Asia,OWID_ASI,2024/3/27,3473424000
Asia,OWID_ASI,2024/3/28,3473424100
Asia,OWID_ASI,2024/3/29,3473424100
Asia,OWID_ASI,2024/3/30,3473424400
Asia,OWID_ASI,2024/3/31,3473424600
Asia,OWID_ASI,2024/4/1,3473425000
Asia,OWID_ASI,2024/4/2,3473425200
Asia,OWID_ASI,2024/4/3,3473425700
Asia,OWID_ASI,2024/4/4,3473425700
Asia,OWID_ASI,2024/4/5,3473425700
Asia,OWID_ASI,2024/4/6,3473425700
Asia,OWID_ASI,2024/4/7,3473426000
Asia,OWID_ASI,2024/4/8,3473426000
Asia,OWID_ASI,2024/4/9,3473426000
Asia,OWID_ASI,2024/4/10,3473426000
Asia,OWID_ASI,2024/4/11,3473426200
Asia,OWID_ASI,2024/4/12,3473426200
Asia,OWID_ASI,2024/4/13,3473426200
Asia,OWID_ASI,2024/4/14,3473426200
Asia,OWID_ASI,2024/4/15,3473426400
Asia,OWID_ASI,2024/4/16,3473426400
Asia,OWID_ASI,2024/4/17,3473426400
Asia,OWID_ASI,2024/4/18,3473426700
Asia,OWID_ASI,2024/4/19,3473427000
Asia,OWID_ASI,2024/4/20,3473427200
Asia,OWID_ASI,2024/4/21,3473427500
Asia,OWID_ASI,2024/4/22,3473428200
Asia,OWID_ASI,2024/4/23,3473428500
Asia,OWID_ASI,2024/4/24,3473428700
Asia,OWID_ASI,2024/4/25,3473428700
Asia,OWID_ASI,2024/4/26,3473428700
Asia,OWID_ASI,2024/4/27,3473428700
Asia,OWID_ASI,2024/4/28,3473429000
Asia,OWID_ASI,2024/4/29,3473429000
Asia,OWID_ASI,2024/4/30,3473429000
Asia,OWID_ASI,2024/5/1,3473429000
Asia,OWID_ASI,2024/5/2,3473429000
Asia,OWID_ASI,2024/5/3,3473429000
Asia,OWID_ASI,2024/5/4,3473429000
Asia,OWID_ASI,2024/5/5,3473429000
Asia,OWID_ASI,2024/5/6,3473429000
Asia,OWID_ASI,2024/5/7,3473429000
Asia,OWID_ASI,2024/5/8,3473429200
Asia,OWID_ASI,2024/5/9,3473429200
Asia,OWID_ASI,2024/5/10,3473429200
Asia,OWID_ASI,2024/5/11,3473429200
Asia,OWID_ASI,2024/5/12,3473429500
Asia,OWID_ASI,2024/5/13,3473429800
Asia,OWID_ASI,2024/5/14,3473429800
Asia,OWID_ASI,2024/5/15,3473429800
Asia,OWID_ASI,2024/5/16,3473429800
Asia,OWID_ASI,2024/5/17,3473429800
Asia,OWID_ASI,2024/5/18,3473430000
Asia,OWID_ASI,2024/5/19,3473430000
Asia,OWID_ASI,2024/5/20,3473430000
Asia,OWID_ASI,2024/5/21,3473430000
Asia,OWID_ASI,2024/5/22,3473430000
Asia,OWID_ASI,2024/5/23,3473430000
Asia,OWID_ASI,2024/5/24,3473430000
Asia,OWID_ASI,2024/5/25,3473430000
Asia,OWID_ASI,2024/5/26,3473430000
Asia,OWID_ASI,2024/5/27,3473430000
Asia,OWID_ASI,2024/5/28,3473430000
Asia,OWID_ASI,2024/5/29,3473430000
Asia,OWID_ASI,2024/5/30,3473430000
Asia,OWID_ASI,2024/5/31,3473430000
Asia,OWID_ASI,2024/6/1,3473430000
Asia,OWID_ASI,2024/6/2,3473430000
Asia,OWID_ASI,2024/6/3,3473430000
Asia,OWID_ASI,2024/6/4,3473430000
Asia,OWID_ASI,2024/6/5,3473430000
Asia,OWID_ASI,2024/6/6,3473430000
Asia,OWID_ASI,2024/6/7,3473430000
Asia,OWID_ASI,2024/6/8,3473430000
Asia,OWID_ASI,2024/6/9,3473430000
Asia,OWID_ASI,2024/6/10,3473430000
Asia,OWID_ASI,2024/6/11,3473430000
Asia,OWID_ASI,2024/6/12,3473430000
Asia,OWID_ASI,2024/6/13,3473430000
Asia,OWID_ASI,2024/6/14,3473430000
Asia,OWID_ASI,2024/6/15,3473430300
Asia,OWID_ASI,2024/6/16,3473430300
Asia,OWID_ASI,2024/6/17,3473430300
Asia,OWID_ASI,2024/6/18,3473430300
Asia,OWID_ASI,2024/6/19,3473430300
Asia,OWID_ASI,2024/6/20,3473430300
Asia,OWID_ASI,2024/6/21,3473430300
Asia,OWID_ASI,2024/6/22,3473430300
Asia,OWID_ASI,2024/6/23,3473430300
Asia,OWID_ASI,2024/6/24,3473430300
Asia,OWID_ASI,2024/6/25,3473430300
Asia,OWID_ASI,2024/6/26,3473430300
Asia,OWID_ASI,2024/6/27,3473430300
Asia,OWID_ASI,2024/6/28,3473430300
Asia,OWID_ASI,2024/6/29,3473430300
Asia,OWID_ASI,2024/6/30,3473430300
Asia,OWID_ASI,2024/7/1,3473430300
Asia,OWID_ASI,2024/7/2,3473430300
Asia,OWID_ASI,2024/7/3,3473430300
Asia,OWID_ASI,2024/7/4,3473430300
Asia,OWID_ASI,2024/7/5,3473430300
Asia,OWID_ASI,2024/7/6,3473430300
Asia,OWID_ASI,2024/7/7,3473430300
Asia,OWID_ASI,2024/7/8,3473430300
Asia,OWID_ASI,2024/7/9,3473430300
Asia,OWID_ASI,2024/7/10,3473430300
Asia,OWID_ASI,2024/7/11,3473430300
Asia,OWID_ASI,2024/7/12,3473430300
Asia,OWID_ASI,2024/7/13,3473430300
Asia,OWID_ASI,2024/7/14,3473430300
Asia,OWID_ASI,2024/7/15,3473430300
Asia,OWID_ASI,2024/7/16,3473430300
Asia,OWID_ASI,2024/7/17,3473430300
Asia,OWID_ASI,2024/7/18,3473430500
Asia,OWID_ASI,2024/7/19,3473430500
Asia,OWID_ASI,2024/7/20,3473430500
Asia,OWID_ASI,2024/7/21,3473430500
Asia,OWID_ASI,2024/7/22,3473430500
Asia,OWID_ASI,2024/7/23,3473430500
Asia,OWID_ASI,2024/7/24,3473430500
Asia,OWID_ASI,2024/7/25,3473430500
Asia,OWID_ASI,2024/7/26,3473430500
Asia,OWID_ASI,2024/7/27,3473430500
Asia,OWID_ASI,2024/7/28,3473430500
Asia,OWID_ASI,2024/7/29,3473430500
Asia,OWID_ASI,2024/7/30,3473430500
Asia,OWID_ASI,2024/7/31,3473430500
Asia,OWID_ASI,2024/8/1,3473430500
Asia,OWID_ASI,2024/8/2,3473430500
Asia,OWID_ASI,2024/8/3,3473430500
Asia,OWID_ASI,2024/8/4,3473430500
Asia,OWID_ASI,2024/8/5,3473430500
Asia,OWID_ASI,2024/8/6,3473430500
Asia,OWID_ASI,2024/8/7,3473430500
Asia,OWID_ASI,2024/8/8,3473430500
Asia,OWID_ASI,2024/8/9,3473430500
Asia,OWID_ASI,2024/8/10,3473430500
Asia,OWID_ASI,2024/8/11,3473430500
Asia,OWID_ASI,2024/8/12,3473430500
Australia,AUS,2021/2/21,0
Australia,AUS,2021/2/22,0
Australia,AUS,2021/2/23,3
Australia,AUS,2021/2/24,3
Australia,AUS,2021/2/25,9
Australia,AUS,2021/2/26,11
Australia,AUS,2021/2/27,12
Australia,AUS,2021/2/28,12
Australia,AUS,2021/3/1,12
Australia,AUS,2021/3/2,12
Australia,AUS,2021/3/3,15
Australia,AUS,2021/3/4,19
Australia,AUS,2021/3/5,24
Australia,AUS,2021/3/6,24
Australia,AUS,2021/3/7,24
Australia,AUS,2021/3/8,24
Australia,AUS,2021/3/9,27
Australia,AUS,2021/3/10,28
Australia,AUS,2021/3/11,32
Australia,AUS,2021/3/12,34
Australia,AUS,2021/3/13,34
Australia,AUS,2021/3/14,35
Australia,AUS,2021/3/15,223
Australia,AUS,2021/3/16,525
Australia,AUS,2021/3/17,1346
Australia,AUS,2021/3/18,2081
Australia,AUS,2021/3/19,2771
Australia,AUS,2021/3/20,2924
Australia,AUS,2021/3/21,19677
Australia,AUS,2021/3/22,23185
Australia,AUS,2021/3/23,24379
Australia,AUS,2021/3/24,28573
Australia,AUS,2021/3/25,32861
Australia,AUS,2021/3/26,34694
Australia,AUS,2021/3/27,35969
Australia,AUS,2021/3/28,36676
Australia,AUS,2021/3/29,46190
Australia,AUS,2021/3/30,50015
Australia,AUS,2021/3/31,72724
Australia,AUS,2021/4/1,79244
Australia,AUS,2021/4/2,80361
Australia,AUS,2021/4/3,81318
Australia,AUS,2021/4/4,81630
Australia,AUS,2021/4/5,83011
Australia,AUS,2021/4/6,90371
Australia,AUS,2021/4/7,96573
Australia,AUS,2021/4/8,137272
Australia,AUS,2021/4/9,145198
Australia,AUS,2021/4/10,147897
Australia,AUS,2021/4/11,148816
Australia,AUS,2021/4/12,157107
Australia,AUS,2021/4/13,164051
Australia,AUS,2021/4/14,170881
Australia,AUS,2021/4/15,177989
Australia,AUS,2021/4/16,184149
Australia,AUS,2021/4/17,186046
Australia,AUS,2021/4/18,186748
Australia,AUS,2021/4/19,194189
Australia,AUS,2021/4/20,201717
Australia,AUS,2021/4/21,220376
Australia,AUS,2021/4/22,227294
Australia,AUS,2021/4/23,231623
Australia,AUS,2021/4/24,232720
Australia,AUS,2021/4/25,232742
Australia,AUS,2021/4/26,233581
Australia,AUS,2021/4/27,238524
Australia,AUS,2021/4/28,245240
Australia,AUS,2021/4/29,252872
Australia,AUS,2021/4/30,258529
Australia,AUS,2021/5/1,260011
Australia,AUS,2021/5/2,260716
Australia,AUS,2021/5/3,265396
Australia,AUS,2021/5/4,271920
Australia,AUS,2021/5/5,278390
Australia,AUS,2021/5/6,285641
Australia,AUS,2021/5/7,292514
Australia,AUS,2021/5/8,294146
Australia,AUS,2021/5/9,294745
Australia,AUS,2021/5/10,300001
Australia,AUS,2021/5/11,306087
Australia,AUS,2021/5/12,314110
Australia,AUS,2021/5/13,320135
Australia,AUS,2021/5/14,328350
Australia,AUS,2021/5/15,330823
Australia,AUS,2021/5/16,331610
Australia,AUS,2021/5/17,410731
Australia,AUS,2021/5/18,417721
Australia,AUS,2021/5/19,425427
Australia,AUS,2021/5/20,434769
Australia,AUS,2021/5/24,435185
Australia,AUS,2021/5/25,474711
Australia,AUS,2021/5/26,481420
Australia,AUS,2021/5/27,489970
Australia,AUS,2021/5/28,497244
Australia,AUS,2021/5/29,498702
Australia,AUS,2021/5/30,499978
Australia,AUS,2021/5/31,506254
Australia,AUS,2021/6/1,541115
Australia,AUS,2021/6/2,550194
Australia,AUS,2021/6/3,559834
Australia,AUS,2021/6/4,569645
Australia,AUS,2021/6/5,573427
Australia,AUS,2021/6/6,613000
Australia,AUS,2021/6/7,635461
Australia,AUS,2021/6/8,651832
Australia,AUS,2021/6/9,669924
Australia,AUS,2021/6/10,686480
Australia,AUS,2021/6/11,703581
Australia,AUS,2021/6/12,710650
Australia,AUS,2021/6/13,866386
Australia,AUS,2021/6/14,902037
Australia,AUS,2021/6/15,926029
Australia,AUS,2021/6/16,961240
Australia,AUS,2021/6/17,1020097
Australia,AUS,2021/6/18,1044332
Australia,AUS,2021/6/19,1056670
Australia,AUS,2021/6/20,1081088
Australia,AUS,2021/6/21,1088652
Australia,AUS,2021/6/22,1214531
Australia,AUS,2021/6/23,1242690
Australia,AUS,2021/6/24,1359919
Australia,AUS,2021/6/25,1386231
Australia,AUS,2021/6/26,1449632
Australia,AUS,2021/6/27,1477358
Australia,AUS,2021/6/28,1478759
Australia,AUS,2021/6/29,1546497
Australia,AUS,2021/6/30,1633434
Australia,AUS,2021/7/1,1726273
Australia,AUS,2021/7/2,1808266
Australia,AUS,2021/7/3,1855746
Australia,AUS,2021/7/4,1877621
Australia,AUS,2021/7/5,1944225
Australia,AUS,2021/7/6,2023935
Australia,AUS,2021/7/7,2099475
Australia,AUS,2021/7/8,2180544
Australia,AUS,2021/7/9,2254598
Australia,AUS,2021/7/10,2303847
Australia,AUS,2021/7/11,2325721
Australia,AUS,2021/7/12,2400772
Australia,AUS,2021/7/13,2488649
Australia,AUS,2021/7/14,2578512
Australia,AUS,2021/7/15,2669945
Australia,AUS,2021/7/16,2753511
Australia,AUS,2021/7/17,2801868
Australia,AUS,2021/7/18,2828259
Australia,AUS,2021/7/19,2906803
Australia,AUS,2021/7/20,2994696
Australia,AUS,2021/7/21,3090133
Australia,AUS,2021/7/22,3183426
Australia,AUS,2021/7/23,3271964
Australia,AUS,2021/7/24,3327213
Australia,AUS,2021/7/25,3359005
Australia,AUS,2021/7/26,3445022
Australia,AUS,2021/7/27,3545062
Australia,AUS,2021/7/28,3656540
Australia,AUS,2021/7/29,3762007
Australia,AUS,2021/7/30,3865785
Australia,AUS,2021/7/31,3927056
Australia,AUS,2021/8/1,3964723
Australia,AUS,2021/8/2,4061924
Australia,AUS,2021/8/3,4174026
Australia,AUS,2021/8/4,4289820
Australia,AUS,2021/8/5,4408805
Australia,AUS,2021/8/6,4526588
Australia,AUS,2021/8/7,4611321
Australia,AUS,2021/8/8,4651958
Australia,AUS,2021/8/9,4761140
Australia,AUS,2021/8/10,4892237
Australia,AUS,2021/8/11,5023297
Australia,AUS,2021/8/12,5158400
Australia,AUS,2021/8/13,5295788
Australia,AUS,2021/8/14,5372888
Australia,AUS,2021/8/15,5409686
Australia,AUS,2021/8/16,5542237
Australia,AUS,2021/8/17,5671442
Australia,AUS,2021/8/18,5815832
Australia,AUS,2021/8/19,5958723
Australia,AUS,2021/8/20,6103421
Australia,AUS,2021/8/21,6190566
Australia,AUS,2021/8/22,6240640
Australia,AUS,2021/8/23,6368421
Australia,AUS,2021/8/24,6508204
Australia,AUS,2021/8/25,6661200
Australia,AUS,2021/8/26,6808469
Australia,AUS,2021/8/27,6950122
Australia,AUS,2021/8/28,7044253
Australia,AUS,2021/8/29,7095576
Australia,AUS,2021/8/30,7222529
Australia,AUS,2021/8/31,7369320
Australia,AUS,2021/9/1,7512554
Australia,AUS,2021/9/2,7653638
Australia,AUS,2021/9/3,7793356
Australia,AUS,2021/9/4,7879487
Australia,AUS,2021/9/5,7924726
Australia,AUS,2021/9/6,8046566
Australia,AUS,2021/9/7,8186949
Australia,AUS,2021/9/8,8330598
Australia,AUS,2021/9/9,8482722
Australia,AUS,2021/9/10,8631565
Australia,AUS,2021/9/11,8720390
Australia,AUS,2021/9/12,8773858
Australia,AUS,2021/9/13,8921250
Australia,AUS,2021/9/14,9066250
Australia,AUS,2021/9/15,9215782
Australia,AUS,2021/9/16,9360385
Australia,AUS,2021/9/17,9529749
Australia,AUS,2021/9/18,9633085
Australia,AUS,2021/9/19,9700572
Australia,AUS,2021/9/20,9853616
Australia,AUS,2021/9/21,10018707
Australia,AUS,2021/9/22,10183666
Australia,AUS,2021/9/23,10355227
Australia,AUS,2021/9/24,10522536
Australia,AUS,2021/9/25,10634837
Australia,AUS,2021/9/26,10703942
Australia,AUS,2021/9/27,10861999
Australia,AUS,2021/9/28,11039616
Australia,AUS,2021/9/29,11202638
Australia,AUS,2021/9/30,11386339
Australia,AUS,2021/10/1,11571446
Australia,AUS,2021/10/2,11689936
Australia,AUS,2021/10/3,11766864
Australia,AUS,2021/10/4,11868894
Australia,AUS,2021/10/5,12084896
Australia,AUS,2021/10/6,12293262
Australia,AUS,2021/10/7,12503241
Australia,AUS,2021/10/8,12720856
Australia,AUS,2021/10/9,12883681
Australia,AUS,2021/10/10,12998286
Australia,AUS,2021/10/11,13212457
Australia,AUS,2021/10/12,13446945
Australia,AUS,2021/10/13,13672371
Australia,AUS,2021/10/14,13891163
Australia,AUS,2021/10/15,14101561
Australia,AUS,2021/10/16,14245406
Australia,AUS,2021/10/17,14360419
Australia,AUS,2021/10/18,14558572
Australia,AUS,2021/10/19,14753069
Australia,AUS,2021/10/20,14946699
